date,AAPL,AMD,AMZN,AVGO,BA,BAC,CAT,COST,CVX,DE,DIS,EEM,EFA,F,GLD,GM,GOOGL,GS,HD,HYG,IEF,INTC,IWD,IWF,IWM,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LQD,MA,META,MSFT,MTUM,NEE,NKE,NVDA,PEP,PFE,PG,QQQ,QUAL,SBUX,SPY,T,TLT,TSLA,UNH,USMV,USO,UUP,V,VNQ,VZ,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2024-12-10,36914800,38907200,31199900,27762600,17149200,35665800,2251000,1556800,9126200,1215300,7526400,26979800,10662800,45084300,4642000,7722000,54813000,2600800,3354900,27195200,3543400,90004800,2287100,4297200,19946500,9398700,9108300,12112200,14949400,2326100,2695200,1178900,19497500,2003200,10938900,18469500,1338900,8619200,12193100,210020900,5329400,43280500,6219900,24350000,1005800,8192500,37234500,32851500,28706500,97563600,5360600,1896500,2475900,480300,4539500,2902100,16337200,7718600,5125300,23299800,38861800,7382800,11234400,8497200,4090500,20319000,7200500,7630800,20990900
2024-12-11,45205800,45588100,35385800,41295200,13116600,36790500,1651600,1903600,13764700,1677400,6426800,20405600,11858900,60487100,11033800,12609100,67894100,2195300,4211200,24730000,6452800,75209300,2738900,5140400,23156900,13446700,7884400,9497600,32819000,1612500,3510900,1308000,24516500,2181100,10837200,19200200,698600,7472800,12033200,184905200,7925900,39569400,5237500,32168600,704100,8007300,28677700,38518100,38748400,104287600,10363000,1772000,3061900,1269400,4321800,4294900,13986100,12288200,4015700,23147600,35035900,6168900,8689600,9046100,4988900,14759600,6895000,5734800,32392200
2024-12-12,32777500,34267100,28204100,46967200,10617700,24017300,1804600,2344300,7621500,867000,5285100,17662900,8623800,38432600,10149600,9454900,34817500,1218400,3673600,29081600,4518000,77695000,1924400,3956000,21454500,6176300,6113800,9055600,17542100,1719300,2823800,1862800,24747600,1860400,7474700,20834800,935200,6969600,6983200,159211400,6849500,38705100,4072800,23577500,629800,6375900,31543800,22015000,45368400,87752200,9403800,1566600,2830100,815600,3218500,2255100,11232300,7294000,2885400,21746200,23107300,7081600,7218200,5410800,3418100,15425000,5994200,4871800,14543300
2024-12-13,33155300,67544700,28768100,121336600,9754900,32902300,2034800,2951900,5816200,900700,6864500,19381200,10116600,40560700,6602600,8849300,25143500,1215000,2649500,34201100,5230100,55104100,2263100,3395600,23972900,8324900,10392700,7352700,13429000,2254200,3059400,990100,13195000,1608200,8453300,20177800,836700,7671200,8037300,231514900,4353900,29043600,3884500,28780400,955000,5910900,35904700,33693900,39486000,89000200,8202900,809500,2713400,1272800,4682200,2796200,13360400,8098800,3371500,22346000,39160400,6709900,8677000,8154300,3833300,13808400,7599400,5382400,13106100
2024-12-16,51694800,42090300,37552100,111623200,13050700,27330400,1311100,2581300,11961200,956800,10528500,32259800,25547700,96264400,3310000,11688400,44934900,1713300,2879600,22269000,4607600,73832900,8236400,14774400,32293500,8732400,9032000,12778800,24559700,3691400,3426200,1483700,18893000,2923000,10885600,23598800,993500,9767000,13034000,237951100,6696500,40194000,5943600,31979900,1977000,12395900,43695200,48018100,23482300,114083800,8880000,1092800,1947900,1629900,6562500,3644900,30228300,10486600,4222700,25036200,35242800,6573400,9442600,6495000,3642900,16121000,9476600,6013600,20256100
2024-12-17,51356400,43314900,35948100,70382100,13557100,33054600,2138700,2050200,11909300,1357100,12238600,30224000,13934900,76208600,4421300,11201600,43504000,2314100,3726500,29039500,4881100,51767200,3756300,5539600,33064300,10343000,8083600,11668000,21902400,3320200,3924800,1354500,29945700,4055800,12897800,22733500,968500,7723000,12452400,259410300,6572600,71440300,6069200,28579100,798200,8536100,55773500,39844700,23839900,131223000,14132700,1847000,2140100,392100,8843900,3020200,15374000,8289800,4707900,32011600,46103300,6861700,8145000,8535900,5319100,15876800,10280100,10221000,17554000
2024-12-18,56774100,49724400,43281400,53960100,15437200,41771900,2820700,2725300,10174500,1423600,12292800,33249500,16470400,84199500,8015800,13565000,34166100,3271600,4225500,80034500,11553900,86041200,4518900,8216400,52267500,9336100,11322400,19036400,20946100,3271900,3354200,1424400,36753900,3190300,17075500,24444500,1253700,12496000,14376900,277444500,7620900,47575100,7517100,54703200,1295100,10886600,108248700,38897400,61328400,149340800,10147600,2250000,2338100,988500,10479200,5409800,19199600,14797400,6406000,39241200,72399500,13428100,16927200,17223000,9802600,29811800,14448100,14405000,17114500
2024-12-19,60882300,46160700,39918700,40845200,14777100,38583600,2616700,2610800,16544300,1757200,9468500,31146900,17486600,81659000,8111400,11211900,32265200,2753300,4576100,69005700,9273800,69117800,5317000,6790000,51871700,9516700,11790800,13772400,21300600,3292000,4032600,1250400,40479900,3050500,14958100,22963700,1628400,13731700,27067600,209719200,9829500,50324700,8585200,46441800,1380400,14628400,85919500,43160800,99083300,118566100,7418100,4581200,2099400,713700,8317100,5403600,17859100,12495600,5026100,49981400,63641000,12507400,13383400,15778400,8386500,27076400,11929300,13205200,20565600
2024-12-20,147495300,53591200,88279200,131910400,23233700,74222200,5142000,5373800,32209200,2446400,17955300,25512200,20878200,87705500,9527800,23917800,63462900,4515900,8046400,63276200,6070900,108453700,5795300,10839600,53882200,17702800,32348400,20432000,42458100,6680900,9942300,3973500,27608300,7317100,48989400,64263700,1269700,27547500,49883400,306528600,19205200,116340100,21999300,60530000,1271400,26477500,125716700,93984000,45542400,132216200,10956900,1947600,1599800,992000,24387000,7622200,47590900,14684600,6285600,35704800,56066100,11849600,14924800,11035400,9792600,25188600,12098400,10915800,40141200
2024-12-23,40858800,47777900,28070000,40643800,8486400,35374800,1804900,1856800,8156500,1093900,6037200,17955400,10491200,50646600,5835500,7553100,25675000,1519500,2433800,29239400,5954500,57988400,3389600,5616000,29606800,8720800,8611500,7712900,13010800,2084300,3622300,1053900,13091800,2270300,10205800,19152500,632100,7509000,14203800,176053500,6822200,35350400,6983900,29672800,1036900,11203700,57635800,24655600,32764600,72698100,4286000,1568100,1894400,818700,7984600,4548900,21292300,11338400,3768900,34445400,43033300,8022300,7973400,11469000,6917200,20114400,8050500,5922400,12285100
2024-12-24,23234700,24829600,15007500,22827200,4317000,12054400,886000,939000,3556100,383200,2475000,7066800,5585200,29083100,2421000,4541100,10403300,913400,1392600,11926100,3076100,29884000,1822000,2407600,13399600,3164100,3729100,4005700,5019100,824200,1165400,375900,6215300,955000,4726100,7164500,400400,3001800,4919100,105157000,3399800,19716400,2460800,17558200,442300,5422000,33160100,9605900,22377600,59551800,1824400,566100,1011800,388600,2684100,2182600,11712200,5502400,1626800,15024200,18350500,2972900,4653400,3932600,2812100,9010200,3139300,2552600,7807000
2024-12-26,27237100,24998200,16146700,28459000,5905700,16077400,1097900,969000,4492600,444900,4781400,16152200,10784900,35922700,4645100,6071900,12046600,1092000,1319500,18384900,3703300,39846200,2308000,4703600,20024800,4656300,4451800,6380000,7943800,991500,1274200,662100,12454800,1109600,6081400,8194200,365600,4503800,6363500,116205600,5528500,31406000,3629400,19090500,557600,7538700,41219100,16440500,19981800,76366400,3387000,841100,1808600,554600,2856000,2577400,12946400,6517600,3512400,15386400,20805600,4749500,7150800,4253700,4044800,10114000,4720300,4109600,9652400
2024-12-27,42355300,32924000,27367100,29282200,6806900,17972500,1245800,1943400,5296500,735300,4523800,22672400,15819700,52899900,4728100,5884400,18891400,1486000,1942700,20631800,3752500,48260800,5183300,5932800,26956000,5588300,5730200,6861700,8542800,1444900,2096500,820600,13908400,1541800,8084200,18117700,758600,5458100,6334400,170582600,4287000,35218300,4367900,33839600,700800,8200400,64969300,18547500,27262300,82666800,3471800,866200,1462000,462200,3489200,3816700,15168100,8568000,4100400,20369800,33852400,6060000,8726400,6601700,4588800,13805400,5948000,6097200,11943900
2024-12-30,35557500,30501600,28321200,27316800,18082300,16109800,1422200,1881200,6194800,792500,5716300,25055000,16427600,47116700,3522500,7246800,14264700,1265900,2444700,20659200,4797700,59608100,3012300,7174800,25706100,6268700,5723800,7009800,8972200,1608000,1719100,887600,9141400,2101600,7025900,13158700,936900,8399000,9042900,167734700,5397000,32859100,4354500,34584000,681200,8404500,56578800,25420000,48519600,64941000,5408600,1285500,1621000,775000,3478500,4402400,15672000,7528200,3211100,23545400,34819800,8725500,7950400,7249300,4493500,16870000,6890300,5413000,11080800
2024-12-31,39480700,30203400,24819700,17927700,9748600,16110400,1168100,1742900,6137800,772700,4757500,40524000,21393500,54104200,2522100,4734400,17466900,1055800,2179700,18664900,5856000,49846700,4513700,3776000,26208300,5811400,4871000,6199500,9256700,1386700,2327000,731900,10768700,1942600,6019500,13246500,1508600,6216500,9425600,155659200,4274800,27085500,3957600,29117000,2818700,4220700,57052700,22342800,31917300,76825100,4214000,1619900,1273500,752400,3963800,5045100,13549900,8883200,3616300,21165000,25170500,6009800,9381200,6125500,7590600,12605400,6626900,5250800,12387800
2025-01-02,55740700,34256200,33956600,31525800,12450000,25610600,1802600,1765100,7170300,1005300,5688100,25287200,12756600,67156200,6241900,10167700,20370800,2219000,2415700,30415400,5034800,46438500,3043100,5580000,29363000,6051300,9220900,6056800,12991000,2110900,1938900,953700,19098100,2818800,12682300,16896500,920700,5344800,10883400,198247200,4970200,32899200,5401700,36389800,1252200,8640900,50204000,27108200,27841300,109710700,4234900,1399200,3269400,1397600,5369500,5296100,22470200,20004200,6900500,34887000,35879100,7227600,12766600,9321800,9786400,24103400,8973000,9166400,12685400
2025-01-03,40244100,36785300,27515600,24973200,10513800,23455700,1390800,1612200,5809000,875100,5393100,17706000,12548800,77245900,4872100,8949900,18596200,1422600,2231600,32611000,2863700,48983900,2526400,4748000,24525300,5878800,9491100,7847900,10403200,1995900,1799100,817200,22610500,1627500,11436800,16662900,795000,5088900,10083500,229322500,5218100,33417000,5256600,29059500,760700,4964900,37888500,26874900,21962200,95423300,3019500,1276900,1875300,7968000,4271300,3469900,15229900,19348400,5454100,22120800,25198100,7676100,9117600,6991300,5128600,17767000,8288700,6501000,14237900
2025-01-06,45045600,48020200,31849800,34028400,11133400,30518500,1590700,1970400,5888700,1077900,6274400,26200900,16201800,63840800,3758900,9728200,29563600,2257000,3274500,32110000,3894600,83271000,3521400,11822400,23541900,7910500,9917800,10835000,17924200,2630600,3991100,1698600,24302200,2920800,14560800,20573600,794200,7025900,14947300,265377400,9470600,43951000,8731700,36109700,1500900,8768100,47679400,34416000,30231500,85516500,4444800,1739900,2141800,3883300,6567300,4206500,27115000,16602000,5325300,22835200,54289900,6899500,8975400,9275700,5980200,25623800,8653300,6785400,15623700
2025-01-07,40856000,39220400,28084200,25928600,7045000,41111200,1607400,1888000,7736000,1223400,7878800,30912500,9393200,62404000,5090300,9093300,26487200,2021900,2274300,43790200,5524400,61726100,1730800,5146800,28835200,8422000,8753400,8225300,17799600,3209100,3576100,1276600,25115700,2211800,12071500,18139100,915200,8975400,10463500,351782200,7473300,35030000,8447400,36690300,893800,6638300,60393100,37143500,41757200,75699500,3914500,1638000,3912400,1505600,4958600,5679000,31517100,23069000,5058400,25035800,57682700,6841200,10006800,11112800,8867700,22856400,12639700,5554000,12625900
2025-01-08,37628900,46723100,25033300,18756500,5108700,40246000,1828800,1774800,7640900,878000,7805300,20257500,7894800,61678800,6303300,7243700,24864800,1513400,2848500,35304900,6402900,47897100,2235000,6525600,26795900,11175600,8675300,7934600,14412400,2252300,3478400,998700,30143800,2456700,10085800,15054600,943300,7930600,11855000,227349900,6791800,35430700,4974800,30777800,2389400,6243700,47304700,35517800,44590800,73038800,4141700,1745800,3259100,2158500,5161600,5250300,22901600,15743000,4631600,28483800,36422000,8277600,10023800,9277400,6312800,26845800,7827400,5309200,17858100
2025-01-10,61710900,59415600,36811500,23864000,7556800,40741300,2773900,2765800,11074700,1699200,8835500,42204300,12021900,73373400,12380100,7847700,26665200,2817900,5323400,37417300,8210900,71244600,4502400,5522000,37379400,8821500,10256800,14245400,22425000,2642600,3973100,1127400,24613500,2815500,19256600,20201100,1026100,16261800,15677400,207602500,9632700,32836900,8501500,40532500,1262000,6550300,73105000,41572400,47115800,62287300,5467500,1504200,5048700,1409900,6660100,10056500,27338400,18553600,4797400,34075800,53128700,9997300,11665800,13943200,8343100,31217000,10343700,6869400,19304500
2025-01-13,49630700,39128900,27262700,23772100,6049600,34353600,2746000,1693800,11774100,1988700,6690200,28154900,12019700,66023000,8448600,7950900,21823700,1871200,3512900,39180700,5094300,50669000,4167900,8294400,28603800,10376400,10005300,14996000,18016200,2824500,3683800,1435200,18873300,2885500,10785000,17604800,660300,17056600,14584300,204808900,8101400,28359600,6772200,31694200,1901100,6912100,47910100,37865600,33258900,67580500,6472500,2480500,5060500,1352600,9568400,3740200,19734000,20014800,6992500,48896200,36002800,8365400,10656000,9490900,5769300,24891600,9422200,5422000,17073400
2025-01-14,39435300,37005300,24711700,18143100,7966900,36379000,2331700,1683800,6830200,1224700,5501600,23438600,9963200,45419900,4914800,7170100,17174900,2221900,3405200,29581100,4365500,47147500,1613900,3698800,25447500,8681700,12407400,10439400,16658300,2344300,10373000,1162000,27585200,2704800,13598000,16935900,1055800,10699100,16732900,195590500,6996400,25856900,5982200,33737200,1012000,6406200,48420600,25627300,33412900,84565000,3978300,3256100,4679800,1161100,5107600,3829900,15740100,13084600,4194700,31173000,39353300,6746700,7220200,7763700,5022100,19675000,10277800,6762200,11191200
2025-01-15,39832000,38185800,31291300,21745600,6451000,57154800,1984500,1839400,7900000,1432100,6296900,22557000,12144700,68674400,6345000,7518900,21776000,5119800,4584800,53574900,7846600,56306000,1751300,11104000,30124700,7434600,18448500,9317000,16187200,2202300,5736900,882200,32123600,3024800,15524300,19637800,1275500,12416500,13468100,185217300,7141600,35949700,8059200,34957600,1138200,4554700,56900200,50559900,54120700,81375500,4103900,2063100,4891900,1056200,5222000,3886700,27817100,12564200,4115700,34657800,61176900,9184200,10465400,11426800,6511000,21360400,11388400,6197400,14521100
2025-01-16,71759100,29414100,24757300,23471900,5812300,56339300,1974700,1353000,5578900,1181300,7872800,17711400,17925700,45770000,9236000,6415400,17815400,3224500,2305900,32363000,7550900,44898100,6845400,13495200,21029800,8964000,15292300,7491400,12585500,1511600,3070300,956400,24583300,3275600,8355300,15300000,1021800,11469500,13694600,209235600,5068000,29981100,5774400,28229000,869900,6548200,43319700,25639600,34651100,68335200,9059900,1523900,3607100,658100,4606700,4112800,24678300,11550400,2943600,25230600,33830400,6556500,5368400,11223400,5600900,30415000,8512100,4851800,10366600
2025-01-17,68488300,35765900,42370100,31196600,9557100,44486100,2605900,2375000,9260400,2315500,7144300,30692300,10667100,60802700,8312900,9620000,27735100,3425200,3229000,29546400,3912800,166483900,2497400,7437200,26754900,10773100,17678100,8067200,17948900,2412200,5560100,1337600,18912000,2374800,17280600,26197500,738100,12664600,9711300,201188800,7338900,35380300,7262700,51837900,1840500,8361900,58070600,33638000,29875600,94991400,7495700,1209900,2297600,1072300,5805800,3672400,24082100,11589000,3109100,23899600,43693100,6869200,6742600,10524800,4913400,14668800,7668100,3884600,19298500
2025-01-21,98070400,31578800,39951500,30903200,8755300,52089100,3144500,2042400,10131400,1733700,8643700,16728200,13169100,65670800,7668100,12962100,29971300,5076700,3568100,32962700,4431300,96262200,5115200,7383600,26086300,11111700,13712100,8598200,19817100,2281900,5122800,1615900,20670600,2706900,11674000,26085700,679200,12153800,14199900,197749000,7456200,39745600,13914700,23628000,1063100,8803100,42532900,36777600,30548600,87320900,5682100,1479200,2410900,1743100,5653000,3634900,25717600,10348000,4817400,49302000,33267500,12177700,6744200,8849500,6105700,21633400,7257800,6036600,20416300
2025-01-22,64126500,35023800,41448200,29610500,5134400,40296200,1994800,2155000,7232200,1132200,8781700,16894600,8666700,64949200,5213800,7778100,26200600,2835700,3581400,25028500,3656400,60972600,1866000,2912800,21307300,16834700,9021900,8637700,18191900,2643900,3737800,1324800,18418900,2037600,12274000,27803800,2978500,14415200,13029300,237651400,5905100,41890400,14356700,33593000,902100,7678900,48196000,31676400,25278400,60963300,3756100,1265200,2798000,1497400,5026500,2966300,31488900,11894200,5382400,35880200,37226400,7206000,10243800,8357500,5837100,23644800,8189900,4948800,15718000
2025-01-23,60234800,24921100,26404400,17653900,7097300,35324100,2587400,1352400,5979800,1934700,7608300,15212800,10977200,56241100,6511500,7452900,26951400,2582700,3840300,27434800,4860900,55778200,2372100,5822400,20850700,10506400,10749700,5972800,16528400,1811300,3127200,913000,18118300,2196500,9910200,18389300,1482600,10780100,10677400,155915500,4759100,40987000,7614300,23096600,1208900,7901800,41152100,32125200,31949000,50690600,4580800,1605400,3803200,876500,5297100,2706900,25153500,8568400,3721300,29359200,32048800,7353400,7604400,7562500,3916200,21585000,8032900,3888800,13726800
2025-01-24,54697900,31570300,25890700,25387800,9304200,24655100,1938200,1562400,8003800,1400800,8304500,20962800,7578400,42909100,7341300,6619600,23877500,3183500,2369800,23648600,4468700,66300600,2096600,3037600,19074500,9887300,7666300,9830100,19244600,1547800,4170600,759400,13020200,2472900,19065300,15549500,584800,24588500,8106700,234657600,4509600,31300200,6199800,19878300,775200,6957100,34604700,44409200,21110400,56427100,3671200,840200,1922700,10044500,4327500,3267300,37123900,6300000,3386700,29156800,39088700,6457700,6607600,6685300,4038800,16769600,8127900,3543400,14235900
2025-01-27,94863400,61067900,49428300,90569400,7148600,44260000,2964400,3044700,7141000,1418500,10176900,25964200,13559100,73082600,5799800,12075400,41728900,3351700,3699200,28540600,4297100,83582100,4961500,12624400,27461700,15152300,7522300,10534300,20742900,2833400,3915200,1948600,18954300,3074600,28399200,35647800,1325500,19128900,11665400,818830900,9820600,50648600,9170800,60771700,677700,9654900,70361100,92445200,42864200,58125500,4263000,1863200,1954800,978000,6636500,4107700,35520300,12938800,9407500,31993400,61707400,10909300,20705600,17519900,11135800,42448200,12311300,7069800,15926700
2025-01-28,75707600,40554800,41587200,50316000,22768900,27156600,1788900,2166400,6425400,1642400,6516800,22438200,9458300,92177600,5332000,33776700,24157900,2338000,2818300,30439900,3906600,73411400,1463300,8536000,16847400,10320600,7375400,8273000,14956000,2158400,2808800,4023900,22253100,2727800,20950100,23491700,842500,16630500,8694400,579666400,6349700,40589600,6716300,33194200,905700,14736500,44433300,55731400,25519100,48910700,3162700,2053000,1592300,390100,5999600,2373800,21031900,9287600,5445400,37401800,39885300,8900000,11260600,11664900,4366300,28540200,9686400,5211000,15862000
2025-01-29,45486100,40199100,26091700,32533700,12263500,23681500,2675800,1713700,5630600,977000,7607100,24922400,7875400,69986900,5671800,15123000,18218300,1918900,2384900,20072100,4918400,86506800,1487800,4668800,20280500,7156400,7684900,5710100,11325600,2631100,1827600,2396800,24969100,2549000,21377800,23581400,631200,9496700,11764800,467120600,4874100,34418200,4850300,26649000,3288400,40769300,37177400,34420400,25342800,68033600,2737600,1415900,1670500,1136700,5087300,2820000,24238100,9020200,4797400,20681800,43612200,9100900,9050000,10195100,3945600,19130800,8159100,6538000,12345500
2025-01-30,55658300,29788400,32020700,42449500,6996300,31199900,4234600,1788200,6931900,1122300,6236200,30450300,13792100,69663100,12981200,16443200,24354700,1812800,3081300,34495300,4365600,108167000,2312200,9503200,25575100,8911000,8753500,9714200,13201000,2545900,2643000,1911800,22709300,6005200,29322900,54586300,657500,8639200,10902100,392925500,4671300,32289600,4136500,27431300,1429500,15023000,39281300,45653000,25094900,98092900,2924700,1712900,2238600,897100,8081300,3485100,27913500,12398200,5112700,39092600,64250500,8169600,8840200,8192000,4481500,18712600,7705200,5386400,14346300
2025-01-31,100959800,40463400,36110200,41104700,6104000,30388900,2858000,1873800,16726800,1400700,7793400,29974700,14935000,103652400,8961100,20564000,32001100,1995100,2761000,37101100,6277400,117081700,2417400,4454000,35330700,8457800,7193800,7489800,12096800,2816500,2561600,1473800,28454600,4505100,19303900,34161900,1044500,10708600,13098000,388161100,4905500,37307000,5464700,38755200,2191700,19136900,66566900,40341800,48790100,83283600,4120500,2082400,3538900,810300,8624100,2566200,45178700,13902800,9101800,44537400,40424200,10144700,10741800,10269000,4730300,19669600,9211800,5092600,20376500
2025-02-03,73063300,34586100,37285900,24507300,6501700,36497700,3079300,2751000,7605000,1397700,8870700,37505700,14997600,131430300,11521100,28555900,27838300,2102600,2896200,29965100,8294000,77523100,2073000,4435200,34023300,6687500,8381400,9096000,12067900,2701200,2808800,1476300,21155000,3195500,21415700,25679100,1069400,9128300,18539200,371235700,7196200,49626200,8668600,40580800,1249800,8894100,65857200,59555800,70657200,93732100,4083600,2051500,4200200,2511700,8004500,5187600,27967100,21249600,7196700,39816400,77416200,13906700,13752800,13340800,7439600,28118800,13001500,7460000,14623200
2025-02-04,45067300,69412100,29713800,23768500,4503600,32894000,2709800,2001600,8458100,1045500,13521100,26992900,10608300,68716500,9850400,9746700,43856400,1743400,2150800,28938600,6742300,54098200,1904700,8201200,17985500,9645000,5626000,11292700,15678000,2503800,4299700,1234200,25086200,2638900,13826300,20532100,976000,10574700,11943700,256550000,12804900,68748300,6410900,26046800,807100,11123700,33457800,30540200,33414000,57072200,2869900,1576100,6136900,1148400,5532600,3371500,19190200,19718400,5543600,40279800,41742700,7577200,8371200,9307500,4559300,20498200,11762000,3987000,14835700
2025-02-05,39620300,110385200,38727300,29196000,7430400,27696600,2134200,2047600,6533700,1084600,23310000,21829200,7857000,124187800,12681100,10719400,70373900,1908200,2212100,31834000,6576300,66059200,1530400,4068400,15197300,8947000,5704400,17803700,10686800,2696500,4578900,1139700,30119200,2404700,17778200,16316700,864800,9026100,9807400,262230800,9248100,50426800,7536800,21134100,1862400,12826000,30653100,29511700,48331200,57223300,4621600,1225400,1985200,1628200,4939100,3310400,16830500,14194200,6058900,21772000,34758600,8179200,5398000,8847800,4356900,15992600,10042300,5902800,13364400
2025-02-06,29925300,50426600,60897100,21169500,6919400,39793400,3007000,2218000,6420500,809300,12470800,19365700,7806500,222758300,8731400,9218400,29297400,2439200,2023700,24224100,5268500,45553800,1155500,5736400,18809400,7418100,7264400,8689300,13423400,2423300,7138500,1291800,22557700,1738400,13080700,16309800,1279100,9145300,16059400,251483600,5604900,45182000,4957900,19434500,1305300,11967300,35771500,24522500,22509900,77918200,3926800,1026300,2168400,1254400,4294500,3468600,15370600,15303000,2892000,41309600,34355900,7368300,6808000,9846300,3680600,12820800,12422100,6045800,13411400
2025-02-07,39707200,46082500,77539300,22117500,5392300,26504700,1804800,1632900,4724900,898000,8669300,32804300,13110800,140852700,9154000,9608500,49315000,2616700,2530200,28778200,4565300,58277900,1373700,4540000,28914400,6204900,6857900,7770000,13184700,1668100,4426100,1347400,23911000,2008300,16427100,22886800,1082200,9320400,27428700,228186300,5872300,36512800,4535600,29605500,1001000,11502400,50788500,26290100,31171200,70298300,3349100,1027900,2013900,1054500,4261200,2516200,15754800,13545600,3142800,22568400,40601400,10408900,8552800,8104000,5337100,14330400,11199700,5536400,10051600
2025-02-10,33115600,34905400,35419900,23901600,3989100,26725200,1944400,2036900,5653800,1348800,8239500,19596700,7287300,72168000,13250300,9017200,23105600,2351600,2617600,23382600,3229100,73007300,1316900,2955200,14574700,6936200,8627400,9991700,16154300,1876700,3065600,1427800,15302300,2357700,12904300,20817900,1208200,9121300,16201300,216989100,8715400,39632700,7062900,20852800,1096900,8348400,26048700,31913400,22736100,77514900,3143100,965100,2814500,754200,6067000,2195400,16737500,8950400,3042100,25871400,37921500,5446400,6054200,7949600,3907600,10664200,7374300,5963800,12142200
2025-02-11,53718400,35033800,23713700,18476200,4366700,20314900,1516900,1748500,6011800,1489000,7456700,19596800,7583700,54844600,7169500,7058500,21239500,2711400,1441800,24410000,3379500,150960700,736400,4037600,18215700,7554500,7196400,9280500,30589100,1587700,1944200,906100,19478800,1847800,12998000,18140600,1533900,7020100,9636600,178902400,6354000,36593300,5438100,19325500,681900,4683100,30056700,35150300,21513000,118543400,2631900,1051300,2284100,973400,5154800,2260000,15182700,9441800,2564500,26226800,45162900,5787700,6456200,9157100,3276300,10835600,6634900,5538200,12713100
2025-02-12,45243300,25319700,32285200,16397300,7686800,29777100,2833100,1662300,6693500,2038900,6521200,19986000,17271400,67339600,9328600,10572400,22072600,2295800,3387000,34362700,7280200,162631200,1156800,4615200,25572800,7746000,6683900,19137900,26033800,1695200,2533400,1282800,31480600,1722200,12016500,19121700,998900,8574000,10810900,160278600,6658200,31671600,6037400,25009400,963800,7269400,45076100,38970300,48536200,105382700,3859200,1487400,4918700,865600,6760100,4747200,14440300,11027200,5391900,38798800,45473100,7694300,8555600,10564000,6834300,14888800,7572200,7903000,18244100
2025-02-13,53614100,40911800,31346500,20962000,6846300,26815400,3547200,1623300,7836400,3058400,6553200,22841000,17212300,72059800,8347500,7748300,21402500,2031800,3067900,36149900,6121900,248661300,1563400,3850400,21419400,10704700,8398700,14620700,24393100,2265300,2472900,2400000,20735100,1709500,12569100,23891700,810300,15173000,9739600,197430000,7175300,30612500,6328300,28714800,1739600,10046300,40921300,35115100,42718100,89441500,2835100,1871700,1897100,1642600,4279200,3734300,17056700,10430600,2833500,31550400,36372200,8539100,7829600,10132300,7069100,17020800,6293100,6484400,15460000
2025-02-14,40896200,32477200,27031100,16988800,5044700,25960500,2045300,1410700,5828800,1919300,5964500,24329400,8051800,53778300,11546700,5630000,20448400,2246000,3004400,26668300,5157900,230254100,1205100,2794000,13574500,6411800,5688600,9271900,20779100,1705500,3222300,3252800,14409400,1927400,16901200,22758500,518900,14184600,9254400,195479600,5001800,33214600,13179500,17862600,751700,9115000,26910400,31687800,27460700,68277300,3705300,1292900,2426000,658600,5720300,2344300,12438200,9631400,3425200,25885800,29574300,5800000,4557000,10470300,4528100,13972000,5299200,3425600,15733500
2025-02-18,48822500,31720300,42975100,26080500,6929600,37824100,3120200,2090600,5981500,2367600,8362900,23037100,9485900,62175800,8185900,6967300,29916700,2350100,3994000,23274200,4484100,284292200,1738300,3471600,15166500,9670700,7919800,11786200,15569100,2808500,4289400,2812500,17640000,2064100,21938700,21423100,673300,12090900,28252400,219176600,8738700,40499700,7075300,20565000,1277000,7574100,26749000,52442500,29429200,51631700,8759300,1154800,2324900,1484900,5822000,2500700,16357700,7115800,3447900,29574800,33496800,7226600,6024000,10432400,5622200,15509000,11366800,7567200,20060300
2025-02-19,32204200,28807700,28566700,16375500,7264800,38967800,2211000,1349600,4945800,2095200,8452100,20275200,11042200,50191700,9342500,6836000,19549400,1953600,3780000,38958600,4607000,151881700,1332300,2902400,16194800,7974700,7007200,9573300,16032300,1883800,3205500,2802100,26007400,2459100,17535500,24114200,489800,8843000,14184100,167536000,5777300,37292400,7910700,19666900,890500,8268900,31011100,30551500,20584300,67094400,4380300,1068000,1554200,518600,4152300,2339100,21039600,7608000,3469000,24531200,31748500,9454100,5604200,6450800,4405400,12513200,6295900,3996400,10964700
2025-02-20,32316900,27219600,30001700,16104000,7863000,40001100,2174100,2000500,6256200,1514500,5970100,29210500,9177400,39787800,7356900,5801800,20441500,3929000,2703500,25789000,7545400,144939600,924500,3336000,18507700,7224000,13846700,8641100,13398000,1335400,2990300,1358000,23814800,2181900,12587400,23508700,750900,9340500,10689600,143903600,6789800,37139000,6162600,26550800,913600,6343800,36554000,32753900,27913400,45965400,4144300,780300,1627000,1311300,5697000,2920000,19771700,9868600,2984900,28332200,47078900,9306700,5987400,14264000,3947300,17390800,6264800,4732400,16325800
